线路名称,线路类型,运行时间,总里程,公交公司,正向路线,反向路线
K169路(舜耕国际会展中心--公交驾校),普通公交,,21.00258,济南公交集团东部公交第二分公司,"舜耕国际会展中心,马鞍山路舜耕路,千佛山西路,千佛山南路千佛山西路,
济大东校区,舜玉小区,历阳大街西口,旅游路历阳大街,
旅游路东山路,国华·东方美郡,旅游路千佛山南路,千佛山南门,
旅游路千佛山东路,二环东路旅游路,山东技师学院,荆山路二环东路,
山财大燕山校区南门,地矿家园南门,浆水泉路旅游路,洄龙小区,
中井庄,下井庄,旅游路福地街,旅游路奥体西路,
龙奥大厦南门,奥体东路龙奥南路,龙奥北路奥体东路,奥龙观邸,
龙奥公交枢纽,龙奥北路舜华南路,北胡南,凤凰路经十路,
公交驾校","公交驾校,凤凰路经十路,北胡南,龙奥北路舜华南路,
龙奥公交枢纽,奥龙观邸,龙奥北路奥体东路,奥体东路龙奥南路,
龙奥大厦南门,旅游路奥体西路,旅游路福地街,下井庄,
中井庄,洄龙小区,浆水泉路旅游路,地矿家园南门,
山财大燕山校区南门,荆山路二环东路,山东技师学院,二环东路旅游路,
旅游路千佛山东路,千佛山南门,旅游路千佛山南路,国华·东方美郡,
旅游路东山路,旅游路历阳大街,历阳大街西口,舜玉小区,
济大东校区,千佛山南路千佛山西路,千佛山西路,马鞍山路舜耕路,
舜耕国际会展中心"
K170路(大明湖--领秀城西门),普通公交,,15.19314,[],"大明湖,县西巷北口,县西巷南口,天地坛街黑虎泉西路,
朝山街北口,朝山街南口,千佛山路文化西路,千佛山路,
千佛山1,经十路历山路,千佛山医院,山师东路经十一路,
中创软件,绿苑小区,环山路燕翔路,旅游路千佛山东路,
千佛山南门,旅游路千佛山南路,国华·东方美郡,旅游路东山路,
旅游路历阳大街,舜世路旅游路,欣欣嘉园,阳光舜城重华苑,
旅游路庆云街,山东教育社,舜德路俊雅路,银丰花园,
二环南路舜德路,领秀城北门,领秀城D街区,领秀城中央公园,
领秀城西门(俭秀路领仁路),领秀城西门","领秀城西门,领秀城西门(俭秀路领仁路),领秀城中央公园,领秀城D街区,
领秀城北门,二环南路舜德路,银丰花园,舜德路俊雅路,
山东教育社,旅游路庆云街,阳光舜城重华苑,欣欣嘉园,
舜世路旅游路,旅游路历阳大街,旅游路东山路,国华·东方美郡,
旅游路千佛山南路,千佛山南门,旅游路千佛山东路,环山路燕翔路,
绿苑小区,中创软件,山师东路经十一路,千佛山医院,
经十路历山路,千佛山1,千佛山路,千佛山路文化西路,
朝山街南口,朝山街北口,天地坛街黑虎泉西路,县西巷南口,
县西巷北口,大明湖"
K172路(腊山立交桥--山东特殊教育职业学院),普通公交,0600--2000,21.04997,济南公交集团通勤与定制巴士分公司,"腊山立交桥,腊山立交桥南,普照园小区,红庙,
二环西路腊山路,二环西路刘长山路,魏华园小区,乐都佳园,
刘长山路腊山北路,任庄新区,腊山张庄村,地铁腊山南站,
刘长山路腊山西路,刘长山路党杨路,山东省邮电学校,地铁王府庄站,
仁里庄村东,仁里庄村,红卫村,地铁玉符河站,
袁庄村,双庙屯村,地铁赵营站,赵营村,
范村,百王村,平安南路刘长山路,齐鲁汽车生活广场,
山东特殊教育职业学院西门,御清苑,中骏雍景府,南汝社区,
范景家苑,齐庄百合苑,山东特殊教育职业学院","山东特殊教育职业学院,齐庄百合苑,范景家苑,南汝社区,
中骏雍景府,御清苑,山东特殊教育职业学院西门,齐鲁汽车生活广场,
平安南路刘长山路,百王村,范村,赵营村,
地铁赵营站,双庙屯村,袁庄村,地铁玉符河站,
红卫村,仁里庄村,仁里庄村东,地铁王府庄站,
山东省邮电学校,刘长山路党杨路,刘长山路腊山西路,地铁腊山南站,
腊山张庄村,任庄新区,刘长山路腊山北路,乐都佳园,
魏华园小区,二环西路刘长山路,二环西路腊山路,红庙,
普照园小区,腊山立交桥南,腊山立交桥"
K173路(东营村--全福立交桥北),普通公交,0530--1800,17.67993,济南公交总公司,"东营村,黄金梨园,前吴,平房朱村,
靳家,太平庄,杏园,张龙图,
赵家,东车,小店,马家店北,
马家店,冯塘名郡,大王村,鹊山水库,
黄河大桥南,亓家,零点国际物流港,姬家庄,
高墙王,宋刘村,石门,将军路荷花路,
全福立交桥北","全福立交桥北,将军路荷花路,石门,宋刘村,
高墙王,姬家庄,零点国际物流港,亓家,
黄河大桥南,鹊山水库,大王村,冯塘名郡,
马家店,马家店北,小店,东车,
赵家,张龙图,杏园,太平庄,
靳家,平房朱村,前吴,黄金梨园,
东营村"
K176路(济南国际鲜花港--唐冶公交枢纽),普通公交,0600--1900,16.16065,济南公交总公司第三分公司,"济南国际鲜花港,济南国际鲜花港(世纪大道),东徐马村,西徐马村,
世纪大道大正路,埠东村西,新东佳苑,高新区第一中学,
孙村北,孙村南,子木花园,科创路春博路,
碧桂园翡翠雅郡,科创路春晖路,彩虹湖公园,山东公路技师学院,
经十东路彩龙路,经十东路七彩路,经十东路蟠龙路,力诺集团,
力诺科技园,山青院,邢村,唐冶公交枢纽
","唐冶公交枢纽,邢村,山青院,力诺科技园,
力诺集团,经十东路蟠龙路,经十东路七彩路,经十东路彩龙路,
山东公路技师学院,彩虹湖公园,科创路春晖路,碧桂园翡翠雅郡,
科创路春博路,子木花园,孙村南,孙村北,
高新区第一中学,新东佳苑,埠东村西,世纪大道大正路,
西徐马村,东徐马村,济南国际鲜花港(世纪大道),济南国际鲜花港
"
K177路(丁屯村--大桥街道办事处),普通公交,,13.56695,济南公交集团北部公交分公司,"丁屯村,谷家村,祝家村,后吴村,
前吴,平房朱村,靳家,太平庄,
杏园,张龙图,赵家,东车(临时站),
小店,马家店北,大桥街道办事处","大桥街道办事处,马家店北,小店,东车(临时站),
赵家,张龙图,杏园,太平庄,
靳家,平房朱村,前吴,后吴村,
祝家村,谷家村,丁屯村"
K179路(大魏西--石门孙村),普通公交,,18.80512,济南公交集团西部公交第一分公司,"大魏西,建邦黄河大桥南,建邦黄河大桥北,鹊山苑小区,
桑梓店街道办事处丁庄村,仓上村南,仓上村,桑梓店街道办事处南,
桑梓店街道办事处,五十二中学,怀庄村,三官庙村,
老寨村西,老寨村东,老寨村,三教堂,
石庙村,小辛村,小吴村,小吴村西,
石门孙村","石门孙村,小吴村西,小吴村,小辛村,
石庙村,三教堂,老寨村,老寨村东,
老寨村西,三官庙村,怀庄村,五十二中学,
桑梓店街道办事处,桑梓店街道办事处南,仓上村,仓上村南,
桑梓店街道办事处丁庄村,鹊山苑小区,建邦黄河大桥北,建邦黄河大桥南,
大魏西"
K181路(王家鹊山--唐冶公交枢纽),普通公交,,14.18176,济南公交集团东部分公司,"王家鹊山,逯家鹊山,赵家鹊山,赵家西,
庄科南,庄科,东港沟,博世磨具公司,
山东公路技师学院,经十东路彩龙路,经十东路七彩路,经十东路蟠龙路,
力诺集团,力诺科技园,山青院,邢村,
唐冶公交枢纽","唐冶公交枢纽,邢村,山青院,力诺科技园,
力诺集团,经十东路蟠龙路,经十东路七彩路,经十东路彩龙路,
山东公路技师学院,博世磨具公司,东港沟,庄科,
庄科南,赵家西,赵家鹊山,逯家鹊山,
王家鹊山"
K182路(西丝峪村--唐冶公交枢纽),普通公交,,16.46,[],"西丝峪村,大龙小学,大龙堂村,大龙堂村北,
塔窝村,彩石中学,两岔河,东彩石,
小龙堂,经十东路七彩路,经十东路蟠龙路,力诺集团,
力诺科技园,山青院,邢村,唐冶公交枢纽
","唐冶公交枢纽,邢村,山青院,力诺科技园,
力诺集团,经十东路蟠龙路,经十东路七彩路,小龙堂,
东彩石,两岔河,彩石中学,塔窝村,
大龙堂村北,大龙堂村,大龙小学,西丝峪村
"
K185路(鸡山坡村--公交驾校),普通公交,,13.45747,济南公交集团东部分公司,"鸡山坡村,鸡山坡村中,鸡山坡村委会,马家村,
马家村西,河东小学,河东村,河西南,
河西,河西北,济莱高速港沟站,港沟四区,
港沟,小汉峪东,小汉峪,凤凰路华奥路,
凤凰路龙奥北路,凤凰路经十路,公交驾校","公交驾校,凤凰路经十路,凤凰路龙奥北路,凤凰路华奥路,
小汉峪,小汉峪东,港沟,港沟四区,
济莱高速港沟站,河西北,河西,河西南,
河东村,河东小学,马家村西,马家村,
鸡山坡村委会,鸡山坡村中,鸡山坡村"
K187路(燕山立交桥东--济南东站公交东枢纽站),普通公交,,20.28,[],"燕山立交桥东,经十路浆水泉路,华洋名苑,省博物馆,
万象城2,经十路奥体西路2,经十路奥体中路,人保大厦,
草山岭东,舜华路南口,舜华路伯乐路,齐鲁软件园,
雅居园小区,崇华路新泺大街,天辰路崇华路,天辰路舜华路,
舜华路天辰路,工业南路舜华路,牛旺庄,开拓路康虹路,
开拓路沁园路,花园东路开拓路,花园东路金达路,凤凰北路花园东路,
凤凰北路中林路,凤凰北路飞跃大道,东润丽苑,凤凰北路铁厂北路,
王舍人街道办事处,坝王路工业北路,市立三院西门,静馨苑小区,
坝王路陈家路,坝王路响泉街,王舍人街坝王路,附设站,
济南东站公交东枢纽站","济南东站公交东枢纽站,附设站,王舍人街坝王路,坝王路响泉街,
坝王路陈家路,静馨苑小区,市立三院西门,坝王路工业北路,
王舍人街道办事处,凤凰北路铁厂北路,东润丽苑,凤凰北路飞跃大道,
凤凰北路中林路,凤凰北路花园东路,花园东路金达路,花园东路开拓路,
开拓路沁园路,开拓路康虹路,牛旺庄,工业南路舜华路,
舜华路天辰路,天辰路舜华路,天辰路崇华路,崇华路新泺大街,
雅居园小区,齐鲁软件园,舜华路伯乐路,舜华路南口,
草山岭东,人保大厦,经十路奥体中路,经十路奥体西路2,
万象城2,省博物馆,华洋名苑,经十路浆水泉路,
燕山立交桥东"
K189路(济南东站公交东枢纽--凤凰路博学路),普通公交,,14.26755,济南公交集团,"济南东站公交东枢纽,王舍人实验中学,凤凰北路王舍人街,凤凰北路望华北街,
凤凰北路响泉街,凤凰北路陈家路,凤凰北路杨家路,王舍人实验小学,
凤凰北路工业北路,凤凰北路铁厂北路,东润丽苑,凤凰北路飞跃大道,
凤凰北路中林路,凤凰北路花园东路,凤凰路工业南路,凤凰路世纪大道,
凤凰路新泺大街,刘智远村北,凤凰路舜风路,刘智远村,
公交驾校,凤凰路经十路,凤凰路龙奥北路,凤凰路华奥路,
凤凰路旅游路,汉峪,凤凰路博学路","凤凰路博学路,汉峪,凤凰路旅游路,凤凰路华奥路,
凤凰路龙奥北路,凤凰路经十路,公交驾校,刘智远村,
凤凰路舜风路,刘智远村北,凤凰路新泺大街,凤凰路世纪大道,
凤凰路工业南路,凤凰北路花园东路,凤凰北路中林路,凤凰北路飞跃大道,
东润丽苑,凤凰北路铁厂北路,凤凰北路工业北路,王舍人实验小学,
凤凰北路杨家路,凤凰北路陈家路,凤凰北路响泉街,凤凰北路望华北街,
凤凰北路王舍人街,王舍人实验中学,济南东站公交东枢纽"
K191路(省肿瘤医院--匡山小区),普通公交,0600--2030,13.73823,济南公交集团西部公交分公司,"省肿瘤医院,河头王庄,河头王庄北,周王庄,
物流大道经十路,担山现代花园,济南第二粮库,锦绣西城,
省质子中心,烟台路顺安路,齐州路烟台路,济南西站东广场,
威海路齐州路,威海路临沂路,腊山河西路威海路,兴福寺路腊山河西路,
兴福寺路腊山河东路,兴福寺路淄博路,兴福寺路东营路,兴福寺路潍坊路,
兴福寺路滨州路,滨州路兴福寺路,威海路滨州路,二环西路威海路,
泉城花园南门,外海西子城市花园,匡山小区西,匡山小区
","匡山小区,匡山小区西,外海西子城市花园,泉城花园南门,
二环西路威海路,威海路滨州路,滨州路兴福寺路,兴福寺路滨州路,
兴福寺路潍坊路,兴福寺路东营路,兴福寺路淄博路,兴福寺路腊山河东路,
兴福寺路腊山河西路,腊山河西路威海路,威海路临沂路,威海路齐州路,
济南西站东广场,齐州路烟台路,烟台路顺安路,省质子中心,
锦绣西城,济南第二粮库,担山现代花园,物流大道经十路,
周王庄,河头王庄北,河头王庄,省肿瘤医院
"
K192路(大魏西--济南西站公交枢纽),普通公交,0600--2100,11.81599,[],"大魏西,大魏,大魏家庄南门,美里路二环西路,
西沙庄北,美里路西沙中路,西沙西路美里路,太平河南路西沙西路,
槐荫侨梦苑,德迈国际中心,吴家堡街道办事处,吴家堡,
滨河北路淄博路,临时站,德州路腊山河西路,西城济水上苑,
腊山河西路聊城路,中建锦绣城,腊山河西路兴福寺路,济南报业,
济南西站公交枢纽","济南西站公交枢纽,济南报业,腊山河西路兴福寺路,中建锦绣城,
腊山河西路聊城路,西城济水上苑,德州路腊山河西路,临时站,
滨河北路淄博路,吴家堡,吴家堡街道办事处,德迈国际中心,
槐荫侨梦苑,太平河南路西沙西路,西沙西路美里路,美里路西沙中路,
西沙庄北,美里路二环西路,大魏家庄南门,大魏,
大魏西"
K207路(济西湿地公园--公交营运中心),普通公交,0700--1930,18.77523,济南公交集团,"济西湿地公园,新五村东,抄纸王村,韩庄村,
藤屯村东,杜家庙,藤屯,平安工业园,
三龙小区,经十西路晨辉路,平安店北,平安山庄西,
玉清路平安北路,玉清路平安南路,玉清路同兴路,玉清路顺兴路,
高庄村,通发大道经十西路,通发大道凤凰路,创促大厦,
南汝社区,大学城实验学校,省劳动技术学院南门,耕读世家,
紫薇阁,紫薇路牛顿路,女子学院西门,紫薇路大学路,
大学路紫薇路,齐鲁工业大学,大学路海棠路,中医药大学,
公交营运中心","公交营运中心,中医药大学,大学路海棠路,齐鲁工业大学,
大学路紫薇路,紫薇路大学路,女子学院西门,紫薇路牛顿路,
紫薇阁,耕读世家,省劳动技术学院南门,大学城实验学校,
南汝社区,创促大厦,通发大道凤凰路,通发大道经十西路,
高庄村,玉清路顺兴路,玉清路同兴路,玉清路平安南路,
玉清路平安北路,平安山庄西,平安店北,经十西路晨辉路,
三龙小区,平安工业园,藤屯,杜家庙,
藤屯村东,韩庄村,抄纸王村,新五村东,
济西湿地公园"
